time,tip_u_z,elbow_u_z
11.790000,-2.300359719030656,-2.663767161348021
11.800000,-2.353299531971546,-2.638201794521212
11.810000,-2.4063276561641,-2.612538778767425
11.820000,-2.459436268098726,-2.586783780249561
11.830000,-2.512633053339013,-2.56094628675161
11.840000,-2.565904245509121,-2.535031286568004
11.850000,-2.619225743782014,-2.509034725744138
11.860000,-2.672583366532144,-2.482953763727501
11.870000,-2.725980761023983,-2.45679459961996
11.880000,-2.779428215862441,-2.430561832862227
11.890000,-2.832910242805657,-2.404258285310926
11.900000,-2.886398163417619,-2.377893090869288
11.910000,-2.939881941132584,-2.351471554448294
11.920000,-2.99335622484082,-2.324995166776392
11.930000,-3.046814236603934,-2.298474057215615
11.940000,-3.100246404258726,-2.271913111289729
11.950000,-3.153621737015171,-2.245300379532738
11.960000,-3.20692101977856,-2.218628402996453
11.970000,-3.26016247865047,-2.191905438838253
11.980000,-3.313352606415412,-2.16513928025952
11.990000,-3.366474908838018,-2.138330171844624
12.000000,-3.419519299172699,-2.111480753028625
12.010000,-3.472467581523203,-2.084598638266995
12.020000,-3.525291359809045,-2.057688320586305
12.030000,-3.577972234423609,-2.030751278748119
12.040000,-3.630492262129369,-2.003789201869383
12.050000,-3.682831725004699,-1.976800167320238
12.060000,-3.734979851081869,-1.949787085330436
12.070000,-3.786934198767289,-1.922766863092864
12.080000,-3.838702585484765,-1.895751687343613
12.090000,-3.890290627582391,-1.868734203443897
12.100000,-3.941689634723447,-1.841700692704177
12.110000,-3.992889054770167,-1.814643777989442
12.120000,-4.043868622881603,-1.787564927572559
12.130000,-4.094595715843953,-1.760471336562041
12.140000,-4.145060125944518,-1.733369571946888
12.150000,-4.195265631548203,-1.706269312717572
12.160000,-4.245195489307154,-1.679183570697845
12.170000,-4.294832812948375,-1.652118807947764
12.180000,-4.344174366544149,-1.625081135424546
12.190000,-4.39320627469782,-1.598078603770602
12.200000,-4.441907235766769,-1.571105883973288
12.210000,-4.49026874100437,-1.544151709255864
12.220000,-4.538294448610825,-1.517210432175013
12.230000,-4.585988609743947,-1.490274292311205
12.240000,-4.633347963137103,-1.463348870945324
12.250000,-4.680365051542316,-1.436459484973835
12.260000,-4.727030534669661,-1.409613023844886
12.270000,-4.773330132276098,-1.382797618571741
12.280000,-4.81925297642671,-1.356020654452807
12.290000,-4.864792591353606,-1.329300024523126
12.300000,-4.909936405938364,-1.302639911516682
12.310000,-4.954672908068039,-1.276037000424674
12.320000,-4.998994753268818,-1.24948782229747
12.330000,-5.042894149943854,-1.222992107287693
12.340000,-5.086377136381302,-1.196553011358288
12.350000,-5.12945757632197,-1.170171164387453
12.360000,-5.172130096656908,-1.14384871579578
12.370000,-5.214377780570111,-1.117590592062295
12.380000,-5.256194283844755,-1.091399678775686
12.390000,-5.297585647210015,-1.065283676082284
12.400000,-5.338555017108858,-1.039249248382508
12.410000,-5.379080975676186,-1.013289961673455
12.420000,-5.419136594903492,-0.987401505314118
12.430000,-5.458729739745209,-0.9615875137931493
12.440000,-5.497882170296192,-0.9358485471915223
12.450000,-5.53659886161904,-0.9101911220731943
12.460000,-5.574884194633221,-0.8846279792980425
12.470000,-5.612738862658495,-0.8591604088551223
12.480000,-5.650151111461014,-0.8337863271789701
12.490000,-5.687120315209121,-0.8085123106869105
12.500000,-5.723647795544792,-0.7833403254093637
12.510000,-5.759715696280601,-0.758263352308203
12.520000,-5.79531328831677,-0.7332788356276699
12.530000,-5.830449060347922,-0.708397176632753
12.540000,-5.865133152328393,-0.6836343065367584
12.550000,-5.899379047510167,-0.6589943857366264
12.560000,-5.933203131392552,-0.6344689578067302
12.570000,-5.966611365695958,-0.6100503137609689
12.580000,-5.999597679045899,-0.5857341541003258
12.590000,-6.032151257379725,-0.5615231003108474
12.600000,-6.064268073676105,-0.5374290123260235
12.610000,-6.095954080395339,-0.5134576293387021
12.620000,-6.127211960079586,-0.4896087720243582
12.630000,-6.158041442103026,-0.4658947179828293
12.640000,-6.188448526465016,-0.4423334240038599
12.650000,-6.218437457385779,-0.4189319846695423
12.660000,-6.248010193435164,-0.3956889701174919
12.670000,-6.277174319842959,-0.3725990262425618
12.680000,-6.305937817792356,-0.3496522433045794
12.690000,-6.334309568102395,-0.3268381214229698
12.700000,-6.362304040936497,-0.3041568921421042
12.710000,-6.389929460701411,-0.281624346790418
12.720000,-6.417180254163861,-0.2592528310820362
12.730000,-6.444051429760203,-0.2370392900831373
12.740000,-6.470550822356179,-0.2149852244701231
12.750000,-6.496686962150862,-0.1931040851862396
12.760000,-6.522453871082198,-0.1714067891758155
12.770000,-6.547845705424169,-0.1498980784657771
12.780000,-6.572871224646862,-0.1285736072674901
12.790000,-6.597539047063439,-0.1074218762185144
12.800000,-6.621856935086448,-0.08644370861378106
12.810000,-6.645845107237524,-0.06564965253217332
12.820000,-6.669519315286778,-0.04503778904200945
12.830000,-6.692878563834445,-0.02460185544532614
12.840000,-6.715925937211252,-0.004349673201874567
